student_course_id,total_clicks,active_days,resources_accessed,is_sparse
685546_DDD_2014J,10,3,3,True
685557_CCC_2014J,108,8,8,False
685557_EEE_2014J,15,3,3,True
68556_BBB_2013J,98,15,16,False
685572_CCC_2014J,1005,57,39,False
685575_GGG_2014J,658,41,35,False
685592_BBB_2014J,1317,79,101,False
685597_CCC_2014J,4553,182,97,False
685602_BBB_2014J,155,4,23,False
685611_DDD_2014J,2358,219,100,False
685615_DDD_2014J,1340,121,108,False
685619_CCC_2014J,683,48,48,False
685619_FFF_2014J,1316,51,99,False
685623_DDD_2014J,373,22,67,False
685627_GGG_2014J,812,54,40,False
685639_DDD_2014J,4,2,3,True
685653_BBB_2014J,173,10,28,False
685657_FFF_2014J,489,21,50,False
685663_FFF_2014J,9,2,4,True
685668_EEE_2014J,2333,137,67,False
685676_GGG_2014J,493,43,38,False
685697_DDD_2014J,840,60,93,False
685702_BBB_2014J,528,41,51,False
685705_CCC_2014J,1041,59,66,False
685705_FFF_2014J,2473,85,120,False
685708_FFF_2014J,1676,87,104,False
685750_CCC_2014J,8,2,3,True
685750_EEE_2014J,2,1,1,True
685772_FFF_2014J,4238,163,132,False
685776_BBB_2014J,156,11,29,False
685779_BBB_2014J,523,38,58,False
685802_CCC_2014J,103,9,10,False
685802_FFF_2014J,59,6,20,False
685804_EEE_2014J,280,32,32,False
685812_BBB_2014J,2097,74,101,False
685829_BBB_2014J,423,27,61,False
685830_BBB_2014J,1201,45,87,False
685831_FFF_2014J,2164,148,120,False
685841_BBB_2014J,1,1,1,True
685842_BBB_2014J,3203,174,96,False
685843_DDD_2014J,845,89,93,False
685849_CCC_2014J,734,62,37,False
685860_CCC_2014J,901,51,49,False
685860_FFF_2014J,1297,54,85,False
685861_BBB_2014J,3,1,3,True
685871_CCC_2014J,4628,179,107,False
685900_BBB_2014J,357,16,52,False
685910_DDD_2014J,630,40,62,False
685923_GGG_2014J,91,7,14,False
685928_FFF_2014J,68,7,24,False
685950_CCC_2014J,4499,102,91,False
685950_EEE_2014J,3634,108,64,False
685952_CCC_2014J,138,21,20,False
685952_FFF_2014J,50,10,13,False
685964_CCC_2014J,1994,137,117,False
685964_DDD_2014J,1491,128,136,False
685988_CCC_2014J,505,32,34,False
685998_FFF_2014J,533,16,45,False
686001_CCC_2014J,1000,103,44,False
686003_CCC_2014J,78,4,7,False
686003_DDD_2014J,14,4,3,True
686018_CCC_2014J,1684,143,114,False
686018_DDD_2014J,1516,164,161,False
686028_GGG_2014J,5,2,2,True
686034_CCC_2014J,127,9,22,False
686038_DDD_2014J,1210,126,105,False
686051_EEE_2014J,1422,82,55,False
686058_CCC_2014J,2133,109,98,False
686058_EEE_2014J,3484,116,66,False
686065_FFF_2014J,4587,199,190,False
686074_BBB_2014J,1384,57,85,False
686078_DDD_2014J,429,43,59,False
686093_BBB_2014J,524,23,44,False
686100_FFF_2014J,104,6,28,False
686110_CCC_2014J,1344,79,72,False
686110_EEE_2014J,1500,97,54,False
686112_GGG_2014J,1802,97,61,False
686128_BBB_2014J,971,70,64,False
686164_FFF_2014J,99,9,25,False
686182_BBB_2014J,873,39,84,False
686191_BBB_2014J,361,32,38,False
686194_GGG_2014J,877,44,57,False
686200_BBB_2014J,1473,69,106,False
686201_BBB_2014J,44,2,14,False
686207_GGG_2014J,597,40,44,False
686267_GGG_2014J,518,34,38,False
686268_CCC_2014J,1290,72,85,False
686268_DDD_2014J,683,63,109,False
686286_BBB_2014J,105,5,24,False
686287_EEE_2014J,1220,54,56,False
686309_GGG_2014J,39,8,10,False
686312_DDD_2014J,2078,154,180,False
686313_DDD_2014J,5,2,4,True
686314_FFF_2014J,1600,89,90,False
686317_FFF_2014J,2321,68,106,False
686339_EEE_2014J,38,4,7,False
686344_FFF_2014J,3628,90,136,False
686348_FFF_2014J,5547,158,132,False
686358_FFF_2014J,200,16,22,False
686365_EEE_2014J,9,1,2,True
686370_DDD_2014J,872,71,90,False
686373_GGG_2014J,405,43,36,False
686378_BBB_2014J,765,65,56,False
686384_DDD_2014J,447,56,61,False
686390_FFF_2014J,85,7,10,False
686399_DDD_2014J,554,51,69,False
686402_BBB_2014J,553,27,40,False
686411_CCC_2014J,8105,253,84,False
686447_EEE_2014J,2509,100,56,False
686448_FFF_2014J,166,7,29,False
686462_EEE_2014J,55,5,5,False
686476_EEE_2014J,830,53,39,False
686498_FFF_2014J,5598,190,136,False
686515_CCC_2014J,3628,220,69,False
686522_FFF_2014J,3279,123,177,False
686525_EEE_2014J,1754,79,65,False
686549_DDD_2014J,249,16,36,False
686558_CCC_2014J,735,49,41,False
686558_FFF_2014J,1131,51,81,False
686564_EEE_2014J,3403,151,82,False
686584_CCC_2014J,930,80,74,False
686584_DDD_2014J,449,80,84,False
686593_EEE_2014J,2888,133,63,False
686596_BBB_2014J,434,32,60,False
686598_GGG_2014J,1161,68,44,False
686633_BBB_2014J,64,4,11,False
686645_CCC_2014J,1770,48,96,False
686650_GGG_2014J,550,28,61,False
686667_BBB_2014J,2857,108,113,False
686668_GGG_2014J,109,6,14,False
686670_BBB_2014J,1129,63,89,False
686688_BBB_2014J,1519,44,120,False
686700_FFF_2014J,944,50,81,False
686703_BBB_2014J,15,3,7,True
686705_FFF_2014J,1674,109,109,False
686708_EEE_2014J,1404,109,56,False
686725_BBB_2014J,1036,78,76,False
686752_BBB_2014J,19,2,4,True
686753_EEE_2014J,1683,90,58,False
686760_FFF_2014J,2,1,2,True
686762_BBB_2014J,809,41,58,False
686766_DDD_2014J,874,50,100,False
686786_FFF_2014J,922,55,60,False
686791_BBB_2014J,1400,76,86,False
686797_CCC_2014J,145,9,19,False
686813_CCC_2014J,11,1,6,True
686822_BBB_2014J,1016,60,86,False
686837_BBB_2014J,840,49,58,False
686838_DDD_2014J,141,29,23,False
686852_FFF_2014J,1,1,1,True
686854_DDD_2014J,404,36,76,False
686869_FFF_2014J,15,1,5,True
686871_DDD_2014J,202,66,41,False
686872_EEE_2014J,3239,131,65,False
686898_GGG_2014J,4,2,3,True
686907_CCC_2014J,709,41,59,False
686913_EEE_2014J,546,38,35,False
686918_GGG_2014J,1547,107,70,False
686921_GGG_2014J,857,65,50,False
686938_BBB_2014J,604,26,65,False
686940_BBB_2014J,1828,80,91,False
686946_FFF_2014J,1600,59,96,False
686953_BBB_2014J,614,23,41,False
686957_CCC_2014J,3971,79,81,False
686987_BBB_2014J,2500,114,93,False
687004_BBB_2014J,6,2,2,True
687007_FFF_2014J,340,21,37,False
687023_CCC_2014J,275,35,22,False
687023_EEE_2014J,577,47,27,False
687028_GGG_2014J,54,2,14,False
687030_BBB_2014J,150,14,28,False
687033_FFF_2014J,275,25,35,False
687037_BBB_2014J,1797,74,114,False
687050_DDD_2014J,209,28,26,False
687060_BBB_2014J,867,65,78,False
687073_FFF_2014J,1058,62,51,False
687082_GGG_2014J,183,12,10,False
687112_FFF_2014J,2618,95,110,False
687115_FFF_2014J,1019,40,71,False
687122_BBB_2014J,1809,46,105,False
687143_GGG_2014J,11,4,3,True
687146_CCC_2014J,49,1,8,False
687154_BBB_2014J,3,2,1,True
687157_BBB_2014J,1099,61,86,False
687160_CCC_2014J,1825,129,95,False
687173_BBB_2014J,2471,111,97,False
687185_BBB_2014J,415,21,52,False
687190_CCC_2014J,1324,91,81,False
687194_EEE_2014J,517,31,33,False
687206_CCC_2014J,1943,86,96,False
687216_CCC_2014J,3056,80,80,False
687217_BBB_2014J,258,30,46,False
687242_EEE_2014J,1716,85,72,False
687244_DDD_2014J,182,24,23,False
687256_BBB_2014J,10,3,5,True
687288_FFF_2014J,860,32,47,False
687301_BBB_2014J,231,15,34,False
687302_GGG_2014J,478,29,35,False
687304_FFF_2014J,248,18,27,False
687310_CCC_2014J,575,30,56,False
687310_EEE_2014J,560,33,28,False
687326_BBB_2014J,293,19,53,False
687331_FFF_2014J,796,26,56,False
687341_FFF_2014J,669,30,51,False
687345_CCC_2014J,84,4,7,False
687345_FFF_2014J,562,52,65,False
687348_CCC_2014J,204,6,25,False
687351_FFF_2014J,3070,86,108,False
687367_EEE_2014J,165,17,11,False
687369_BBB_2014J,4,1,3,True
687370_EEE_2014J,1631,105,54,False
687378_BBB_2014J,2576,117,115,False
687379_BBB_2014J,2067,79,108,False
687384_DDD_2014J,521,39,57,False
687402_BBB_2014J,724,34,61,False
687404_BBB_2014J,8,2,3,True
687406_BBB_2014J,1250,48,78,False
687410_FFF_2014J,2273,82,152,False
687411_DDD_2014J,627,111,95,False
687421_BBB_2014J,3029,121,130,False
687434_FFF_2014J,8626,179,191,False
687446_DDD_2014J,694,81,87,False
687468_FFF_2014J,3380,123,138,False
687485_FFF_2014J,2524,116,118,False
687498_EEE_2014J,377,34,23,False
687503_FFF_2014J,5685,162,239,False
687510_FFF_2014J,580,30,44,False
687511_FFF_2014J,788,47,49,False
687523_GGG_2014J,207,11,28,False
687525_FFF_2014J,443,21,50,False
687533_BBB_2014J,1615,55,87,False
687534_GGG_2014J,58,7,9,False
687563_EEE_2014J,2592,115,65,False
687566_BBB_2014J,1195,89,86,False
687574_EEE_2014J,2158,103,58,False
687575_BBB_2014J,1446,76,65,False
687586_GGG_2014J,28,7,10,False
687600_DDD_2014J,411,31,58,False
687620_GGG_2014J,1970,108,62,False
687626_GGG_2014J,22,5,6,True
687653_GGG_2014J,1754,109,38,False
687683_BBB_2014J,1134,32,81,False
687686_CCC_2014J,1007,75,70,False
687686_FFF_2014J,1741,100,105,False
687688_BBB_2014J,1192,47,94,False
687698_AAA_2014J,174,24,17,False
687715_DDD_2014J,1,1,1,True
687720_DDD_2014J,529,70,50,False
687722_GGG_2014J,539,46,43,False
687747_FFF_2014J,93,7,16,False
687752_FFF_2014J,634,31,61,False
687757_EEE_2014J,1945,123,60,False
687765_DDD_2014J,315,27,52,False
687766_EEE_2014J,1262,60,44,False
687769_BBB_2014J,762,28,63,False
687772_CCC_2014J,1660,81,52,False
687772_EEE_2014J,2387,163,55,False
687777_DDD_2014J,99,13,18,False
687780_GGG_2014J,625,55,48,False
687781_DDD_2014J,1573,121,155,False
687792_DDD_2014J,680,71,88,False
687821_GGG_2014J,482,19,45,False
687822_BBB_2014J,77,4,13,False
687823_DDD_2014J,988,108,128,False
687828_FFF_2014J,85,4,23,False
687835_DDD_2014J,996,61,85,False
687844_CCC_2014J,416,58,26,False
687844_EEE_2014J,1361,119,54,False
687846_FFF_2014J,1408,48,98,False
687861_DDD_2014J,433,51,61,False
687877_CCC_2014J,1021,55,71,False
687910_FFF_2014J,4174,152,190,False
687930_FFF_2014J,5799,186,280,False
687931_FFF_2014J,2524,148,123,False
687945_EEE_2014J,3020,120,58,False
687975_DDD_2014J,742,124,97,False
687977_BBB_2014J,12,1,6,True
687978_BBB_2014J,19,3,7,True
687981_CCC_2014J,2506,76,65,False
687981_DDD_2014J,409,50,68,False
687988_FFF_2014J,3833,192,138,False
688008_FFF_2014J,2842,51,170,False
688011_BBB_2014J,429,33,49,False
688028_CCC_2014J,5,1,3,True
688033_CCC_2014J,615,58,55,False
688038_GGG_2014J,773,83,48,False
688050_GGG_2014J,318,17,22,False
688071_FFF_2014J,95,8,20,False
688097_FFF_2014J,142,13,15,False
688106_BBB_2014J,313,21,54,False
688117_CCC_2014J,369,29,19,False
688118_EEE_2014J,1738,93,50,False
688127_FFF_2014J,2843,97,117,False
688128_DDD_2014J,8,1,3,True
688130_BBB_2014J,64,12,18,False
688133_EEE_2014J,3861,228,47,False
688135_BBB_2014J,849,49,85,False
688136_FFF_2014J,6171,198,182,False
688144_BBB_2014J,50,3,11,False
688159_FFF_2014J,1036,55,57,False
688167_BBB_2014J,685,48,63,False
688171_CCC_2014J,134,19,10,False
688171_DDD_2014J,77,13,9,False
688175_DDD_2014J,512,64,65,False
688187_FFF_2014J,18,2,8,True
688192_FFF_2014J,3209,106,182,False
688199_GGG_2014J,806,62,51,False
688203_FFF_2014J,194,16,43,False
688208_BBB_2014J,456,41,58,False
688213_DDD_2014J,21,3,7,True
688225_FFF_2014J,1681,70,79,False
688250_FFF_2014J,144,14,31,False
688251_FFF_2014J,1,1,1,True
688263_BBB_2014J,63,3,16,False
688265_FFF_2014J,696,42,60,False
688271_CCC_2014J,43,2,14,False
688281_CCC_2014J,2803,119,93,False
688284_DDD_2014J,480,76,60,False
688287_EEE_2014J,1206,45,44,False
688301_BBB_2014J,87,8,14,False
688310_EEE_2014J,2593,73,64,False
688326_FFF_2014J,14,1,5,True
688337_CCC_2014J,1116,113,52,False
688337_FFF_2014J,1796,122,90,False
688356_CCC_2014J,450,79,32,False
688376_BBB_2014J,855,50,79,False
688379_GGG_2014J,606,43,37,False
688388_GGG_2014J,995,45,39,False
688398_BBB_2014J,187,10,31,False
688401_GGG_2014J,681,65,52,False
688404_EEE_2014J,399,17,20,False
688437_DDD_2014J,661,51,91,False
688442_FFF_2014J,356,17,50,False
688451_EEE_2014J,2413,132,59,False
688453_FFF_2014J,281,24,54,False
688470_FFF_2014J,998,38,68,False
688475_FFF_2014J,30,3,8,False
688513_BBB_2014J,1362,107,77,False
688519_BBB_2014J,2088,121,101,False
688521_CCC_2014J,455,48,30,False
688525_DDD_2014J,987,74,136,False
688533_CCC_2014J,413,38,49,False
688537_CCC_2014J,186,6,14,False
688543_FFF_2014J,2928,138,146,False
688545_BBB_2014J,6,1,4,True
688571_DDD_2014J,411,69,75,False
688592_DDD_2014J,423,48,74,False
688599_BBB_2014J,183,14,28,False
688600_BBB_2014J,414,10,38,False
688608_DDD_2014J,1562,161,175,False
688638_BBB_2014J,1043,57,93,False
688656_DDD_2014J,45,4,10,False
688658_GGG_2014J,90,6,14,False
688662_EEE_2014J,3137,149,69,False
688664_FFF_2014J,440,21,40,False
688665_DDD_2014J,24,4,6,False
688667_FFF_2014J,6474,249,170,False
688683_CCC_2014J,12,3,4,True
688683_EEE_2014J,381,20,26,False
688685_FFF_2014J,3321,104,162,False
688707_CCC_2014J,504,45,61,False
688710_BBB_2014J,1,1,1,True
688722_DDD_2014J,1356,141,121,False
688727_FFF_2014J,6031,174,216,False
688742_EEE_2014J,1216,67,55,False
688752_FFF_2014J,29,4,12,False
688763_EEE_2014J,1293,40,43,False
688770_CCC_2014J,418,43,26,False
688811_GGG_2014J,411,35,33,False
688819_GGG_2014J,2836,160,62,False
688822_GGG_2014J,77,5,8,False
688843_CCC_2014J,154,16,14,False
688843_DDD_2014J,346,36,37,False
688849_DDD_2014J,22,5,7,True
688856_GGG_2014J,25,3,10,False
688870_EEE_2014J,992,45,40,False
688881_FFF_2014J,670,40,52,False
688891_FFF_2014J,1549,41,96,False
688895_FFF_2014J,6121,185,207,False
688904_FFF_2014J,2322,80,71,False
688911_DDD_2014J,1006,87,128,False
688924_EEE_2014J,718,49,50,False
688937_FFF_2014J,1,1,1,True
688954_BBB_2014J,920,62,59,False
688964_FFF_2014J,8,2,3,True
688974_EEE_2014J,95,5,12,False
688976_FFF_2014J,593,30,52,False
688997_BBB_2014J,91,6,12,False
689004_CCC_2014J,1771,110,80,False
689005_FFF_2014J,1377,72,101,False
689017_DDD_2014J,1168,126,111,False
689038_DDD_2014J,725,80,81,False
689042_CCC_2014J,328,13,58,False
689042_FFF_2014J,240,9,52,False
689050_CCC_2014J,5259,222,122,False
689050_DDD_2014J,1347,131,112,False
689051_FFF_2014J,3,2,2,True
689052_FFF_2014J,417,17,39,False
689056_FFF_2014J,1346,58,76,False
689065_GGG_2014J,611,28,47,False
689069_BBB_2014J,297,17,44,False
689089_BBB_2014J,70,9,9,False
689094_BBB_2014J,554,25,54,False
689095_BBB_2014J,1287,88,86,False
689097_BBB_2014J,1784,66,88,False
689101_CCC_2014J,586,29,52,False
689107_BBB_2014J,1,1,1,True
689113_BBB_2014J,103,9,29,False
689124_BBB_2014J,613,35,65,False
689129_BBB_2014J,330,22,41,False
689131_BBB_2014J,814,74,82,False
689132_BBB_2014J,769,49,68,False
689135_DDD_2014J,1186,108,163,False
689139_BBB_2014J,509,28,74,False
689141_BBB_2014J,419,21,54,False
689143_CCC_2014J,116,13,10,False
689143_DDD_2014J,94,8,18,False
689147_BBB_2014J,279,12,27,False
689148_BBB_2014J,1183,68,100,False
689157_BBB_2014J,674,44,64,False
689161_EEE_2014J,1610,61,64,False
689164_CCC_2014J,1127,71,57,False
689173_BBB_2014J,49,2,10,False
689178_BBB_2014J,317,14,27,False
689185_BBB_2014J,478,30,53,False
689187_BBB_2014J,1110,64,76,False
689190_CCC_2014J,891,65,69,False
689190_DDD_2014J,676,69,92,False
689198_DDD_2014J,202,18,26,False
689217_CCC_2014J,1044,51,54,False
689217_EEE_2014J,1249,58,45,False
689225_FFF_2014J,596,22,37,False
689228_BBB_2014J,373,20,48,False
689230_BBB_2014J,823,34,79,False
689231_DDD_2014J,1166,96,163,False
689246_CCC_2014J,1435,60,59,False
689250_EEE_2014J,3969,133,80,False
689260_FFF_2014J,1885,123,113,False
689265_BBB_2014J,394,33,42,False
689267_BBB_2014J,209,10,35,False
689274_BBB_2014J,4018,146,109,False
689280_FFF_2014J,5458,176,218,False
689287_BBB_2014J,1169,98,82,False
689288_EEE_2014J,1840,115,61,False
689290_FFF_2014J,99,7,19,False
689298_BBB_2014J,19,1,7,True
689309_EEE_2014J,1587,93,59,False
689329_BBB_2014J,389,25,48,False
689333_BBB_2014J,504,23,50,False
689335_GGG_2014J,801,40,36,False
689346_CCC_2014J,5,2,4,True
689346_DDD_2014J,166,19,31,False
689347_FFF_2014J,2392,98,143,False
689352_CCC_2014J,3,2,1,True
689352_FFF_2014J,16,6,6,True
689370_EEE_2014J,1631,97,50,False
689371_GGG_2014J,826,57,42,False
689389_EEE_2014J,1643,93,51,False
689397_BBB_2014J,195,9,21,False
689399_CCC_2014J,2040,73,69,False
689406_BBB_2014J,677,56,70,False
689418_DDD_2014J,1746,122,99,False
689433_GGG_2014J,859,31,52,False
689436_CCC_2014J,236,38,41,False
689444_FFF_2014J,2157,62,104,False
689485_GGG_2014J,597,41,45,False
689487_BBB_2014J,300,15,42,False
689493_BBB_2014J,534,21,59,False
689498_FFF_2014J,191,25,28,False
689503_GGG_2014J,1385,73,54,False
689527_CCC_2014J,117,10,21,False
689527_DDD_2014J,148,12,30,False
689554_GGG_2014J,52,2,13,False
689563_BBB_2014J,1038,57,92,False
689574_DDD_2014J,1537,182,99,False
689582_FFF_2014J,77,5,23,False
689585_FFF_2014J,2,1,2,True
689594_GGG_2014J,571,47,39,False
689626_FFF_2014J,142,11,30,False
689636_GGG_2014J,385,28,35,False
689637_CCC_2014J,2411,66,54,False
689650_DDD_2014J,496,61,61,False
689662_BBB_2014J,1492,71,86,False
689665_BBB_2014J,1730,63,106,False
689711_GGG_2014J,171,11,20,False
689727_BBB_2014J,597,54,44,False
689754_GGG_2014J,351,21,38,False
689759_CCC_2014J,1711,117,79,False
689759_DDD_2014J,575,59,70,False
689763_EEE_2014J,861,73,46,False
689768_BBB_2014J,188,20,35,False
689775_BBB_2014J,5,1,2,True
689778_BBB_2014J,92,6,13,False
689786_EEE_2014J,483,30,34,False
689792_CCC_2014J,435,23,34,False
689796_FFF_2014J,7616,191,194,False
689808_BBB_2014J,49,13,11,False
689816_DDD_2014J,24,5,8,False
689827_FFF_2014J,218,14,27,False
689828_BBB_2014J,111,24,20,False
689832_FFF_2014J,1960,106,91,False
689838_GGG_2014J,928,47,50,False
689839_GGG_2014J,1066,47,42,False
689840_EEE_2014J,4505,187,79,False
689855_CCC_2014J,1345,71,82,False
689855_FFF_2014J,2919,137,134,False
689878_GGG_2014J,776,46,42,False
689896_BBB_2014J,461,25,58,False
689900_DDD_2014J,224,24,29,False
689921_DDD_2014J,3196,152,293,False
689924_FFF_2014J,1372,95,98,False
689925_BBB_2014J,181,12,34,False
689936_BBB_2014J,461,22,46,False
689956_DDD_2014J,289,25,68,False
689975_BBB_2014J,710,51,64,False
689977_FFF_2014J,43,5,23,False
689983_EEE_2014J,2139,96,55,False
689990_DDD_2014J,1433,135,109,False
689999_DDD_2014J,26,3,7,False
690003_BBB_2014J,631,51,59,False
690016_EEE_2014J,759,50,38,False
690029_GGG_2014J,699,50,44,False
690038_GGG_2014J,4,1,4,True
690044_GGG_2014J,892,59,36,False
690046_CCC_2014J,490,33,22,False
690057_GGG_2014J,304,41,31,False
690062_CCC_2014J,1027,64,85,False
690065_GGG_2014J,159,17,23,False
690075_FFF_2014J,1259,65,92,False
690089_BBB_2014J,1632,94,95,False
690095_EEE_2014J,3230,107,67,False
690116_BBB_2014J,2067,104,79,False
690118_DDD_2014J,163,8,27,False
690133_DDD_2014J,497,40,60,False
690137_FFF_2014J,2,1,2,True
690168_DDD_2014J,2105,204,107,False
690174_FFF_2014J,71,2,19,False
690181_DDD_2014J,305,9,82,False
690192_DDD_2014J,784,109,89,False
690198_FFF_2014J,3551,105,127,False
690211_BBB_2014J,650,53,64,False
690225_DDD_2014J,768,60,111,False
690235_BBB_2014J,4,2,3,True
690240_DDD_2014J,190,21,31,False
690241_EEE_2014J,2769,135,60,False
690296_FFF_2014J,712,24,57,False
690298_DDD_2014J,66,13,13,False
690298_EEE_2014J,170,14,11,False
690318_BBB_2014J,855,47,78,False
690319_BBB_2014J,816,33,83,False
690359_BBB_2014J,462,16,45,False
690365_CCC_2014J,4870,160,123,False
690365_DDD_2014J,2363,138,155,False
690366_BBB_2014J,410,35,47,False
690370_EEE_2014J,962,67,46,False
690382_FFF_2014J,1355,54,91,False
690384_BBB_2014J,1016,72,73,False
690404_CCC_2014J,2693,135,111,False
690406_CCC_2014J,10,3,6,True
690406_EEE_2014J,41,3,6,False
690430_BBB_2014J,617,30,51,False
690439_CCC_2014J,255,18,20,False
690439_EEE_2014J,231,18,20,False
690469_BBB_2014J,3262,155,95,False
690470_EEE_2014J,43,4,5,False
690471_GGG_2014J,34,5,10,False
690507_CCC_2014J,2288,68,81,False
690507_EEE_2014J,1109,76,47,False
690525_EEE_2014J,3340,146,72,False
690548_BBB_2014J,61,7,15,False
690553_EEE_2014J,819,72,50,False
690554_BBB_2014J,16,2,7,True
690556_GGG_2014J,87,8,10,False
690579_GGG_2014J,1261,67,45,False
690585_FFF_2014J,155,12,28,False
690586_EEE_2014J,2499,158,56,False
690589_CCC_2014J,614,63,63,False
690600_DDD_2014J,417,32,54,False
690628_FFF_2014J,3202,144,160,False
690631_CCC_2014J,3,1,3,True
690631_FFF_2014J,1,1,1,True
690635_FFF_2014J,1093,75,72,False
690644_CCC_2014J,1214,94,63,False
690656_FFF_2014J,167,7,37,False
690669_DDD_2014J,380,28,36,False
690687_FFF_2014J,3,1,2,True
690695_CCC_2014J,559,40,58,False
690711_DDD_2014J,1100,120,99,False
690724_CCC_2014J,4,2,1,True
690724_EEE_2014J,1715,63,46,False
690733_CCC_2014J,4412,158,124,False
690733_DDD_2014J,3907,174,98,False
690736_EEE_2014J,390,14,22,False
690746_FFF_2014J,6827,214,264,False
690763_CCC_2014J,221,16,15,False
690763_EEE_2014J,377,16,18,False
690766_BBB_2014J,1031,60,72,False
690767_BBB_2014J,450,18,44,False
690780_DDD_2014J,129,9,26,False
690783_DDD_2014J,68,5,5,False
690832_FFF_2014J,2770,72,124,False
690843_DDD_2014J,2,1,1,True
690867_DDD_2014J,269,22,36,False
690872_FFF_2014J,2635,85,138,False
690882_DDD_2014J,366,39,68,False
690884_DDD_2014J,1540,76,123,False
690895_GGG_2014J,202,16,18,False
690902_BBB_2014J,3157,111,101,False
690917_EEE_2014J,1849,84,55,False
690932_DDD_2014J,36,4,12,False
690940_BBB_2014J,288,19,38,False
690948_CCC_2014J,3579,126,94,False
690962_CCC_2014J,194,24,20,False
690962_FFF_2014J,428,43,55,False
690967_BBB_2014J,812,56,64,False
691006_BBB_2014J,298,35,48,False
691026_BBB_2014J,2086,91,82,False
691028_BBB_2014J,228,19,28,False
691040_DDD_2014J,2,2,1,True
691056_CCC_2014J,2,2,1,True
691056_FFF_2014J,22,3,2,True
691069_CCC_2014J,717,63,82,False
691069_DDD_2014J,677,71,97,False
691078_EEE_2014J,988,47,40,False
691088_DDD_2014J,347,35,61,False
691094_BBB_2014J,530,38,65,False
691106_BBB_2014J,65,9,15,False
691122_BBB_2014J,676,43,79,False
691127_GGG_2014J,1089,66,56,False
691177_CCC_2014J,135,4,12,False
691177_FFF_2014J,3,1,2,True
691189_EEE_2014J,3044,131,59,False
691195_CCC_2014J,521,31,32,False
691202_DDD_2014J,801,50,93,False
691207_DDD_2014J,1483,87,95,False
691212_DDD_2014J,18,6,5,True
691218_CCC_2014J,727,44,52,False
691218_EEE_2014J,592,38,51,False
691229_GGG_2014J,756,35,47,False
691248_EEE_2014J,926,70,40,False
691253_FFF_2014J,27,4,10,False
691257_CCC_2014J,126,15,17,False
691257_DDD_2014J,126,21,24,False
691269_FFF_2014J,3059,116,142,False
691272_BBB_2014J,49,5,14,False
691280_FFF_2014J,1362,69,77,False
691281_GGG_2014J,425,21,25,False
691286_BBB_2014J,20,1,5,True
691288_FFF_2014J,29,7,7,False
691312_BBB_2014J,644,33,67,False
691326_FFF_2014J,5192,142,171,False
691343_BBB_2014J,58,7,11,False
691353_BBB_2014J,762,43,59,False
691371_GGG_2014J,2090,124,64,False
691375_FFF_2014J,1099,66,81,False
691411_BBB_2014J,331,27,28,False
691413_BBB_2014J,1921,81,93,False
691428_DDD_2014J,220,30,31,False
691433_CCC_2014J,579,34,35,False
691444_DDD_2014J,496,87,41,False
691465_FFF_2014J,2478,126,99,False
691501_GGG_2014J,849,64,45,False
691514_BBB_2014J,40,8,8,False
691519_GGG_2014J,758,52,51,False
691536_EEE_2014J,3131,133,58,False
691550_CCC_2014J,1621,142,83,False
691556_GGG_2014J,1062,37,55,False
691577_GGG_2014J,384,43,30,False
691640_DDD_2014J,190,15,31,False
691663_BBB_2014J,33,4,5,False
691683_BBB_2014J,1273,74,79,False
691699_FFF_2014J,2183,104,101,False
691701_EEE_2014J,1005,91,46,False
691717_BBB_2014J,853,32,80,False
691722_FFF_2014J,4691,202,227,False
691748_DDD_2014J,39,4,10,False
691761_DDD_2014J,1124,102,115,False
691782_DDD_2014J,7533,259,164,False
691787_GGG_2014J,163,17,20,False
691790_EEE_2014J,1763,51,52,False
691805_FFF_2014J,191,13,31,False
691834_DDD_2014J,622,79,51,False
691835_BBB_2014J,647,25,52,False
691843_CCC_2014J,1942,77,62,False
691851_BBB_2014J,694,39,69,False
691856_BBB_2014J,251,11,32,False
691867_BBB_2014J,29,1,3,False
691869_BBB_2014J,205,18,29,False
691873_FFF_2014J,1611,105,99,False
691875_EEE_2014J,2585,90,57,False
691907_BBB_2014J,1189,62,74,False
691926_CCC_2014J,1540,70,102,False
691931_CCC_2014J,437,20,38,False
691932_FFF_2014J,4487,155,203,False
691978_EEE_2014J,196,14,19,False
691997_BBB_2014J,105,6,34,False
692010_FFF_2014J,4754,173,223,False
692012_EEE_2014J,498,25,28,False
692018_GGG_2014J,508,33,49,False
692097_FFF_2014J,4572,162,115,False
692105_CCC_2014J,1799,122,93,False
692164_BBB_2014J,1611,48,105,False
692171_GGG_2014J,702,36,44,False
692175_BBB_2014J,1232,55,89,False
692179_CCC_2014J,181,11,20,False
692181_BBB_2014J,801,52,69,False
692196_BBB_2014J,2217,105,110,False
692206_GGG_2014J,583,33,40,False
692207_BBB_2014J,146,8,14,False
692215_BBB_2014J,1695,98,94,False
692219_CCC_2014J,222,17,26,False
692219_FFF_2014J,266,14,33,False
692220_FFF_2014J,2266,112,124,False
692256_GGG_2014J,364,33,29,False
692297_FFF_2014J,122,10,27,False
692301_FFF_2014J,1268,39,105,False
692320_GGG_2014J,60,11,16,False
692334_FFF_2014J,3693,89,122,False
692354_EEE_2014J,328,26,24,False
692355_BBB_2014J,1694,84,88,False
692363_CCC_2014J,522,38,45,False
